

*******************************************************************************
Ephemeris / WWW_USER Sun Jan 11 21:45:37 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: OCO-2 (spacecraft) (-140059)    {source: OCO-2}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2024-Feb-02 00:00:00.0000 TDB
Stop  time      : A.D. 2024-Feb-09 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260109.p260407
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-JAN-09. PREDICTS-> 2026-APR-06
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460348.810416667, A.D. 2024-Feb-08 07:27:00.0000, -6.725996424750495E+03,  2.049786009312248E+03, -8.584155262574778E+02,  2.982936129808570E-01, -2.013339573356377E+00, -7.221869347888310E+00,
2460348.811111111, A.D. 2024-Feb-08 07:28:00.0000, -6.694521346020082E+03,  1.924925869018627E+03, -1.289701155796691E+03,  7.504922857685228E-01, -2.147251131643268E+00, -7.149455977159834E+00,
2460348.811805556, A.D. 2024-Feb-08 07:29:00.0000, -6.635999873002980E+03,  1.792290680069424E+03, -1.715772130366286E+03,  1.199534388250273E+00, -2.272420460802095E+00, -7.048110085910493E+00,
2460348.812500000, A.D. 2024-Feb-08 07:30:00.0000, -6.550676383935705E+03,  1.652420319668598E+03, -2.134904837473319E+03,  1.643590618934864E+00, -2.388342490059294E+00, -6.918262527974229E+00,
2460348.813194444, A.D. 2024-Feb-08 07:31:00.0000, -6.438904349515919E+03,  1.505883800123797E+03, -2.545405069676905E+03,  2.080855105399612E+00, -2.494551417637516E+00, -6.760462128284941E+00,
2460348.813888889, A.D. 2024-Feb-08 07:32:00.0000, -6.301144689341659E+03,  1.353276854402365E+03, -2.945615019116619E+03,  2.509553279406347E+00, -2.590622616826257E+00, -6.575372819163329E+00,
2460348.814583333, A.D. 2024-Feb-08 07:33:00.0000, -6.137963662871000E+03,  1.195219414269859E+03, -3.333920083026786E+03,  2.927949515082824E+00, -2.676174311972799E+00, -6.363770212962128E+00,
2460348.815277778, A.D. 2024-Feb-08 07:34:00.0000, -5.950030310664983E+03,  1.032352995036825E+03, -3.708755447560479E+03,  3.334354480373828E+00, -2.750869017436761E+00, -6.126537648377239E+00,
2460348.815972222, A.D. 2024-Feb-08 07:35:00.0000, -5.738113464493791E+03,  8.653380012561408E+02, -4.068612419647441E+03,  3.727132157386670E+00, -2.814414735745027E+00, -5.864661752845411E+00,
2460348.816666667, A.D. 2024-Feb-08 07:36:00.0000, -5.503078347353003E+03,  6.948509678384087E+02, -4.412044479285444E+03,  4.104706493410760E+00, -2.866565914338078E+00, -5.579227567477274E+00,
2460348.817361111, A.D. 2024-Feb-08 07:37:00.0000, -5.245882786517241E+03,  5.215817509938338E+02, -4.737673027540517E+03,  4.465567651079484E+00, -2.907124163322325E+00, -5.271413283828863E+00,
2460348.818055556, A.D. 2024-Feb-08 07:38:00.0000, -4.967573064427761E+03,  3.462306831754674E+02, -5.044192808539091E+03,  4.808277833158467E+00, -2.935938739451495E+00, -4.942484643442203E+00,
2460348.818750000, A.D. 2024-Feb-08 07:39:00.0000, -4.669279433454313E+03,  1.695057058058067E+02, -5.330376986801255E+03,  5.131476664570187E+00, -2.952906804077539E+00, -4.593789051474380E+00,
2460348.819444444, A.D. 2024-Feb-08 07:40:00.0000, -4.352211321394568E+03, -7.880506962021855E+00, -5.595081864311621E+03,  5.433886121278838E+00, -2.957973464971486E+00, -4.226749454920403E+00,
2460348.820138889, A.D. 2024-Feb-08 07:41:00.0000, -4.017652254985455E+03, -1.852134208457526E+02, -5.837251224689537E+03,  5.714315002357108E+00, -2.951131613665483E+00, -3.842858033982142E+00,
2460348.820833333, A.D. 2024-Feb-08 07:42:00.0000, -3.666954528729699E+03, -3.617794985328533E+02, -6.055920294633008E+03,  5.971662947736358E+00, -2.932421571270610E+00, -3.443669752157737E+00,
2460348.821527778, A.D. 2024-Feb-08 07:43:00.0000, -3.301533646022200E+03, -5.368690302121868E+02, -6.250219315417946E+03,  6.204924009631714E+00, -2.901930556559241E+00, -3.030795806759670E+00,
2460348.822222222, A.D. 2024-Feb-08 07:44:00.0000, -2.922862558939917E+03, -7.097789273099734E+02, -6.419376719588528E+03,  6.413189790286307E+00, -2.859791990459880E+00, -2.605897016982263E+00,
2460348.822916667, A.D. 2024-Feb-08 07:45:00.0000, -2.532465732192838E+03, -8.798154700430471E+02, -6.562721910036063E+03,  6.595652162374216E+00, -2.806184651007359E+00, -2.170677181523989E+00,
2460348.823611111, A.D. 2024-Feb-08 07:46:00.0000, -2.131913055677094E+03, -1.046297000225211E+03, -6.679687640412062E+03,  6.751605591062876E+00, -2.741331692248330E+00, -1.726876432324030E+00,
2460348.824305556, A.D. 2024-Feb-08 07:47:00.0000, -1.722813628892468E+03, -1.208556551539461E+03, -6.769811997239869E+03,  6.880449078314257E+00, -2.665499539662622E+00, -1.276264605413223E+00,
2460348.825000000, A.D. 2024-Feb-08 07:48:00.0000, -1.306809439244950E+03, -1.365944410200104E+03, -6.832739985180563E+03,  6.981687750498372E+00, -2.578996673378678E+00, -8.206346444125845E-01,
2460348.825694445, A.D. 2024-Feb-08 07:49:00.0000, -8.855689550195996E+02, -1.517830599554042E+03, -6.868224717683359E+03,  7.054934109832334E+00, -2.482172308902691E+00, -3.617960470481019E-01,
2460348.826388889, A.D. 2024-Feb-08 07:50:00.0000, -4.607806526329914E+02, -1.663607282698308E+03, -6.876128215733977E+03,  7.099908968615932E+00, -2.375414983318292E+00,  9.843163962864132E-02,
2460348.827083333, A.D. 2024-Feb-08 07:51:00.0000, -3.414649671956992E+01, -1.802691077609087E+03, -6.856421817638639E+03,  7.116442082811464E+00, -2.259151053028851E+00,  5.582252736414559E-01,
2460348.827777778, A.D. 2024-Feb-08 07:52:00.0000,  3.926246092690539E+02, -1.934525279578528E+03, -6.809186202793381E+03,  7.104472498347768E+00, -2.133843107194382E+00,  1.015764523638556E+00,
2460348.828472222, A.D. 2024-Feb-08 07:53:00.0000,  8.178233850065751E+02, -2.058581985964122E+03, -6.734611032231720E+03,  7.064048619774976E+00, -1.999988299121730E+00,  1.469238229466760E+00,
2460348.829166667, A.D. 2024-Feb-08 07:54:00.0000,  1.239746731184143E+03, -2.174364118309433E+03, -6.632994208490645E+03,  6.995328006733688E+00, -1.858116596141073E+00,  1.916850722845746E+00,
2460348.829861111, A.D. 2024-Feb-08 07:55:00.0000,  1.656704267048665E+03, -2.281407336912926E+03, -6.504740757027632E+03,  6.898576899335470E+00, -1.708788946928392E+00,  2.356828113579385E+00,
2460348.830555555, A.D. 2024-Feb-08 07:56:00.0000,  2.067024831190514E+03, -2.379281842812757E+03, -6.350361331123703E+03,  6.774169469154169E+00, -1.552595363961802E+00,  2.787424545927774E+00,
2460348.831250000, A.D. 2024-Feb-08 07:57:00.0000,  2.469062928819038E+03, -2.467594061981565E+03, -6.170470342010673E+03,  6.622586788343287E+00, -1.390152917871794E+00,  3.206928427925390E+00,
2460348.831944444, A.D. 2024-Feb-08 07:58:00.0000,  2.861205108270975E+03, -2.545988206334981E+03, -5.965783715865746E+03,  6.444415505567786E+00, -1.222103639856695E+00,  3.613668633770325E+00,
2460348.832638889, A.D. 2024-Feb-08 07:59:00.0000,  3.241876248689584E+03, -2.614147705917094E+03, -5.737116279433013E+03,  6.240346214192165E+00, -1.049112328191646E+00,  4.006020675807274E+00,
2460348.833333333, A.D. 2024-Feb-08 08:00:00.0000,  3.609545739887267E+03, -2.671796506403840E+03, -5.485378776366028E+03,  6.011171495635240E+00, -8.718642551275371E-01,  4.382412838387976E+00,
2460348.834027778, A.D. 2024-Feb-08 08:01:00.0000,  3.962733534335257E+03, -2.718700225866944E+03, -5.211574516994778E+03,  5.757783619136031E+00, -6.910627711827970E-01,  4.741332261103326E+00,
2460348.834722222, A.D. 2024-Feb-08 08:02:00.0000,  4.300016050089745E+03, -2.754667164598125E+03, -4.916795665120959E+03,  5.481171878474134E+00, -5.074268049536195E-01,  5.081330953753159E+00,
2460348.835416667, A.D. 2024-Feb-08 08:03:00.0000,  4.620031902316272E+03, -2.779549161728169E+03, -4.602219166656209E+03,  5.182419546527586E+00, -3.216882580817331E-01,  5.401031720144857E+00,
2460348.836111111, A.D. 2024-Feb-08 08:04:00.0000,  4.921487439977234E+03, -2.793242292410131E+03, -4.269102326441492E+03,  4.862700429967819E+00, -1.345892968792208E-01,  5.699133962599639E+00,
2460348.836805556, A.D. 2024-Feb-08 08:05:00.0000,  5.203162063266403E+03, -2.795687399490308E+03, -3.918778041410802E+03,  4.523275008881456E+00,  5.312045573860225E-02,  5.974419334107871E+00,
2460348.837500000, A.D. 2024-Feb-08 08:06:00.0000,  5.463913296570209E+03, -2.786870453878907E+03, -3.552649700369430E+03,  4.165486149634360E+00,  2.406868219872065E-01,  6.225757200612206E+00,
2460348.838194444, A.D. 2024-Feb-08 08:07:00.0000,  5.702681591169876E+03, -2.766822738266799E+03, -3.172185763009982E+03,  3.790754383774216E+00,  4.273540560682090E-01,  6.452109872103574E+00,
2460348.838888889, A.D. 2024-Feb-08 08:08:00.0000,  5.918494831622203E+03, -2.735620849421340E+03, -2.778914033346908E+03,  3.400572751094424E+00,  6.123679050163788E-01,  6.652537558257317E+00,
2460348.839583333, A.D. 2024-Feb-08 08:09:00.0000,  6.110472519819513E+03, -2.693386515034204E+03, -2.374415645456066E+03,  2.996501211006784E+00,  7.949787298499058E-01,  6.826203002362724E+00,
2460348.840277778, A.D. 2024-Feb-08 08:10:00.0000,  6.277829611166525E+03, -2.640286221984250E+03, -1.960318782199038E+03,  2.580160632922516E+00,  9.744446708888266E-01,  6.972375746420722E+00,
2460348.840972222, A.D. 2024-Feb-08 08:11:00.0000,  6.419879978149310E+03, -2.576530653909263E+03, -1.538292150426922E+03,  2.153226383229657E+00,  1.150034838857709E+00,  7.090435980578644E+00,
2460348.841666667, A.D. 2024-Feb-08 08:12:00.0000,  6.536039477825814E+03, -2.502373937137884E+03, -1.110038238919929E+03,  1.717421533467098E+00,  1.321032511420144E+00,  7.179877931579270E+00,
2460348.842361111, A.D. 2024-Feb-08 08:13:00.0000,  6.625828601438614E+03, -2.418112695299120E+03, -6.772863879595176E+02,  1.274509721220049E+00,  1.486738313174669E+00,  7.240312747618873E+00,
2460348.843055556, A.D. 2024-Feb-08 08:14:00.0000,  6.688874686428286E+03, -2.324084914278178E+03, -2.417857018741569E+02,  8.262877018787719E-01,  1.646473355938125E+00,  7.271470840895829E+00,
2460348.843750000, A.D. 2024-Feb-08 08:15:00.0000,  6.724913673586269E+03, -2.220668620598570E+03,  1.947021619181000E+02,  3.745776355031803E-01,  1.799582315401226E+00,  7.273203654103302E+00,
2460348.844444444, A.D. 2024-Feb-08 08:16:00.0000,  6.733791394893583E+03, -2.108280377752244E+03,  6.304102919894026E+02, -7.878084157459755E-02,  1.945436419996567E+00,  7.245484823056519E+00,
2460348.845138889, A.D. 2024-Feb-08 08:17:00.0000,  6.715464380697966E+03, -1.987373606442166E+03,  1.063573873245077E+03, -5.319387062743021E-01,  2.083436328089482E+00,  7.188410714393545E+00,
2460348.845833333, A.D. 2024-Feb-08 08:18:00.0000,  6.670000178231218E+03, -1.858436736114246E+03,  1.492437550612759E+03, -9.830457418091675E-01,  2.213014870387079E+00,  7.102200324665001E+00,
2460348.846527778, A.D. 2024-Feb-08 08:19:00.0000,  6.597577176995151E+03, -1.721991196507095E+03,  1.915262767560253E+03, -1.430258774309079E+00,  2.333639635745714E+00,  6.987194534928141E+00,
2460348.847222222, A.D. 2024-Feb-08 08:20:00.0000,  6.498483940177433E+03, -1.578589259209433E+03,  2.330335040797136E+03, -1.871749891980615E+00,  2.444815380307396E+00,  6.843854722962777E+00,
2460348.847916667, A.D. 2024-Feb-08 08:21:00.0000,  6.373118044924536E+03, -1.428811740360323E+03,  2.735971132868318E+03, -2.305714585905273E+00,  2.546086242063324E+00,  6.672760743203612E+00,
2460348.848611111, A.D. 2024-Feb-08 08:22:00.0000,  6.221984437920967E+03, -1.273265576631646E+03,  3.130526085175530E+03, -2.730379752972737E+00,  2.637037745465178E+00,  6.474608292206196E+00,
2460348.849305556, A.D. 2024-Feb-08 08:23:00.0000,  6.045693316229618E+03, -1.112581287477593E+03,  3.512400075240769E+03, -3.144011504039161E+00,  2.717298583506892E+00,  6.250205684714655E+00,
2460348.850000000, A.D. 2024-Feb-08 08:24:00.0000,  5.844957546666134E+03, -9.474103373064661E+02,  3.880045063723664E+03, -3.544922724105700E+00,  2.786542167697843E+00,  6.000470071973508E+00,
2460348.850694444, A.D. 2024-Feb-08 08:25:00.0000,  5.620589640047658E+03, -7.784224117172464E+02,  4.231971198774208E+03, -3.931480336001648E+00,  2.844487939452767E+00,  5.726423139646788E+00,
2460348.851388889, A.D. 2024-Feb-08 08:26:00.0000,  5.373498299417568E+03, -6.063026222427814E+02,  4.566752947689344E+03, -4.302112224571816E+00,  2.890902439540879E+00,  5.429186327424275E+00,
2460348.852083333, A.D. 2024-Feb-08 08:27:00.0000,  5.104684563758898E+03, -4.317486541547737E+02,  4.883034928481604E+03, -4.655313784523563E+00,  2.925600135274026E+00,  5.109975615996728E+00,
2460348.852777778, A.D. 2024-Feb-08 08:28:00.0000,  4.815237570734422E+03, -2.554678718207263E+02,  5.179537416792656E+03, -4.989654061680484E+00,  2.948444007983270E+00,  4.770095929493460E+00,
2460348.853472222, A.D. 2024-Feb-08 08:29:00.0000,  4.506329963614627E+03, -7.817439587157969E+01,  5.455061506518390E+03, -5.303781464196889E+00,  2.959345905951615E+00,  4.410935202669945E+00,
2460348.854166667, A.D. 2024-Feb-08 08:30:00.0000,  4.179212968764211E+03,  9.941383394198328E+01,  5.708493905485463E+03, -5.596429027091012E+00,  2.958266670267917E+00,  4.033958162119021E+00,
2460348.854861111, A.D. 2024-Feb-08 08:31:00.0000,  3.835211170863526E+03,  2.765779968348081E+02,  5.938811350456877E+03, -5.866419220033317E+00,  2.945216042982937E+00,  3.640699869616035E+00,
2460348.855555556, A.D. 2024-Feb-08 08:32:00.0000,  3.475717013461692E+03,  4.526013172563507E+02,  6.145084628580837E+03, -6.112668294474854E+00,  2.920252368439294E+00,  3.232759073491752E+00,
2460348.856250000, A.D. 2024-Feb-08 08:33:00.0000,  3.102185052522402E+03,  6.267719672751755E+02,  6.326482195073527E+03, -6.334190171732894E+00,  2.883482099685398E+00,  2.811791410787517E+00,
2460348.856944445, A.D. 2024-Feb-08 08:34:00.0000,  2.716125990377958E+03,  7.983859337482520E+02,  6.482273379388556E+03, -6.530099878404924E+00,  2.835059122458224E+00,  2.379502499055302E+00,
2460348.857638889, A.D. 2024-Feb-08 08:35:00.0000,  2.319100516997580E+03,  9.667498397043962E+02,  6.611831174336447E+03, -6.699616539332594E+00,  2.775183909339062E+00,  1.937640952204829E+00,
2460348.858333333, A.D. 2024-Feb-08 08:36:00.0000,  1.912712984765346E+03,  1.131183710124426E+03,  6.714634604545529E+03, -6.842065941191883E+00,  2.704102516374466E+00,  1.487991349984457E+00,
2460348.859027778, A.D. 2024-Feb-08 08:37:00.0000,  1.498604942107970E+03,  1.291023673024077E+03,  6.790270672287750E+03, -6.956882681596879E+00,  2.622105433752379E+00,  1.032367185724082E+00,
2460348.859722222, A.D. 2024-Feb-08 08:38:00.0000,  1.078448550381577E+03,  1.445624587415406E+03,  6.838435880025147E+03, -7.043611919363333E+00,  2.529526301086886E+00,  5.726038120903140E-01,
2460348.860416667, A.D. 2024-Feb-08 08:39:00.0000,  6.539399074789266E+02,  1.594362590321416E+03,  6.858937330077641E+03, -7.101910741320344E+00,  2.426740496561322E+00,  1.105514000143322E-01,
2460348.861111111, A.D. 2024-Feb-08 08:40:00.0000,  2.267923007213081E+02,  1.736637555530488E+03,  6.851693402593057E+03, -7.131549159858999E+00,  2.314163607688206E+00, -3.519320781452719E-01,
2460348.861805555, A.D. 2024-Feb-08 08:41:00.0000, -2.012705892478828E+02,  1.871875457210372E+03,  6.816734013547994E+03, -7.132410753381140E+00,  2.192249789834826E+00, -8.129878336344378E-01,
2460348.862500000, A.D. 2024-Feb-08 08:42:00.0000, -6.285215123588129E+02,  1.999530631773717E+03,  6.754200454880572E+03, -7.104492959096189E+00,  2.061490017088797E+00, -1.270763209440804E+00,
2460348.863194444, A.D. 2024-Feb-08 08:43:00.0000, -1.053236480376137E+03,  2.119087931711088E+03,  6.664344819071184E+03, -7.047907024407099E+00,  1.922410228407485E+00, -1.723418588512935E+00,
2460348.863888889, A.D. 2024-Feb-08 08:44:00.0000, -1.473701584959950E+03,  2.230064765110091E+03,  6.547529010670415E+03, -6.962877619584797E+00,  1.775569370716717E+00, -2.169134259350631E+00,
2460348.864583333, A.D. 2024-Feb-08 08:45:00.0000, -1.888219782454712E+03,  2.332013014771437E+03,  6.404223347362697E+03, -6.849742110774437E+00,  1.621557339329594E+00, -2.606117236483012E+00,
2460348.865277778, A.D. 2024-Feb-08 08:46:00.0000, -2.295117624725600E+03,  2.424520830699331E+03,  6.235004753419311E+03, -6.708949488879927E+00,  1.460992815327305E+00, -3.032608031647698E+00,
2460348.865972222, A.D. 2024-Feb-08 08:47:00.0000, -2.692751915408016E+03,  2.507214289812211E+03,  6.040554548586394E+03, -6.541058946573556E+00,  1.294520998884011E+00, -3.446887369773036E+00,
2460348.866666667, A.D. 2024-Feb-08 08:48:00.0000, -3.079516270067201E+03,  2.579758916566379E+03,  5.821655835974331E+03, -6.346738092995086E+00,  1.122811237491460E+00, -3.847282840548003E+00,
2460348.867361111, A.D. 2024-Feb-08 08:49:00.0000, -3.453847558219161E+03,  2.641861058164370E+03,  5.579190493123572E+03, -6.126760793616441E+00,  9.465545482650328E-01, -4.232175472855031E+00,
2460348.868055556, A.D. 2024-Feb-08 08:50:00.0000, -3.814232204315539E+03,  2.693269107973583E+03,  5.314135771320560E+03, -5.882004621515469E+00,  7.664610342227323E-01, -4.600006215092526E+00,
2460348.868750000, A.D. 2024-Feb-08 08:51:00.0000, -4.159212323950062E+03,  2.733774570802893E+03,  5.027560509389002E+03, -5.613447905995876E+00,  5.832571955253687E-01, -4.949282299886932E+00,
2460348.869444444, A.D. 2024-Feb-08 08:52:00.0000, -4.487391670705057E+03,  2.763212963783791E+03,  4.720620969615034E+03, -5.322166365196352E+00,  3.976831381392112E-01, -5.278583467035632E+00,
2460348.870138889, A.D. 2024-Feb-08 08:53:00.0000, -4.797441368293802E+03,  2.781464546801187E+03,  4.394556305177239E+03, -5.009329311083405E+00,  2.104896841829493E-01, -5.586568013957585E+00,
2460348.870833333, A.D. 2024-Feb-08 08:54:00.0000, -5.088105402025940E+03,  2.788454876734900E+03,  4.050683670435837E+03, -4.676195418017207E+00,  2.243539029241459E-02, -5.871978638670061E+00,
2460348.871527778, A.D. 2024-Feb-08 08:55:00.0000, -5.358205843199485E+03,  2.784155180220676E+03,  3.690392987657337E+03, -4.324108049861653E+00, -1.657165173982911E-01, -6.133648036574893E+00,
2460348.872222222, A.D. 2024-Feb-08 08:56:00.0000, -5.606647779851519E+03,  2.768582540228841E+03,  3.315141386182599E+03, -3.954490145297919E+00, -3.532012806768225E-01, -6.370504209309926E+00,
2460348.872916667, A.D. 2024-Feb-08 08:57:00.0000, -5.832423927440679E+03,  2.741799892492528E+03,  2.926447332629540E+03, -3.568838666458905E+00, -5.392558056834438E-01, -6.581575441778673E+00,
2460348.873611111, A.D. 2024-Feb-08 08:58:00.0000, -6.034618893521605E+03,  2.703915828696031E+03,  2.525884473407874E+03, -3.168718622079520E+00, -7.231219026146118E-01, -6.765994902344399E+00,
2460348.874305556, A.D. 2024-Feb-08 08:59:00.0000, -6.212413071343345E+03,  2.655084204349404E+03,  2.115075213538317E+03, -2.755756682858223E+00, -9.040495507695079E-01, -6.923004821172904E+00,
2460348.875000000, A.D. 2024-Feb-08 09:00:00.0000, -6.365086138572982E+03,  2.595503550416143E+03,  1.695684058450977E+03, -2.331634413452322E+00, -1.081300169055418E+00, -7.051960202887907E+00,
2460348.875694444, A.D. 2024-Feb-08 09:01:00.0000, -6.492020139024365E+03,  2.525416289009870E+03,  1.269410748006790E+03, -1.898081152254673E+00, -1.254149870433867E+00, -7.152332032088314E+00,
2460348.876388889, A.D. 2024-Feb-08 09:02:00.0000, -6.592702127348399E+03,  2.445107754811122E+03,  8.379832143760450E+02, -1.456866576607531E+00, -1.421892677541642E+00, -7.223709933840120E+00,
2460348.877083333, A.D. 2024-Feb-08 09:03:00.0000, -6.666726359097985E+03,  2.354905025252415E+03,  4.031503975468357E+02, -1.009792997178197E+00, -1.583843675916406E+00, -7.265804255932245E+00,
2460348.877777778, A.D. 2024-Feb-08 09:04:00.0000, -6.713796011382928E+03,  2.255175563948958E+03, -3.332504594074283E+01, -5.586874306443941E-01, -1.739342080936855E+00, -7.278447545367186E+00,
2460348.878472222, A.D. 2024-Feb-08 09:05:00.0000, -6.733724422433029E+03,  2.146325683285406E+03, -4.696741039850691E+02, -1.053935044316159E-01, -1.887754194775357E+00, -7.261595398099058E+00,
2460348.879166667, A.D. 2024-Feb-08 09:06:00.0000, -6.726435841735381E+03,  2.028798833473507E+03, -9.041288015516737E+02,  3.482367491502024E-01, -2.028476230364626E+00, -7.215326668258312E+00,
2460348.879861111, A.D. 2024-Feb-08 09:07:00.0000, -6.691965685940992E+03,  1.903073726741239E+03, -1.334929586269386E+03,  8.003511495349170E-01, -2.160936980588471E+00, -7.139843030813187E+00,
2460348.880555556, A.D. 2024-Feb-08 09:08:00.0000, -6.630460299375918E+03,  1.769662306571696E+03, -1.760332668210712E+03,  1.249105614171684E+00, -2.284600312591476E+00, -7.035467899594024E+00,
2460348.881250000, A.D. 2024-Feb-08 09:09:00.0000, -6.542176221668017E+03,  1.629107573051604E+03, -2.178617275443424E+03,  1.692672333286150E+00, -2.398967469219779E+00, -6.902644710620096E+00,
